Trade_Date,Contract_Month,Months_To_Expiry,Spot_Price,Futures_Price,Basis,Basis_Pct,Open_Interest,Volume,Settlement_Price,Implied_Carry_Rate_Annual
2015-06-05,2015-08,2,15.7652,15.841,0.0758,0.4806,120343,7648,15.8312,1.1
2015-06-05,2015-09,3,15.7652,15.6387,-0.1265,-0.8026,308847,38787,15.5335,-0.48
2015-06-05,2015-12,6,15.7652,15.8721,0.1069,0.6781,335309,19821,15.8898,0.81
2015-06-05,2016-05,12,15.7652,15.7851,0.0199,0.1263,256652,32463,15.8233,0.25
2015-06-08,2015-07,1,15.6494,15.731,0.0815,0.521,269160,17253,15.7546,3.8
2015-06-08,2015-08,2,15.6494,15.7111,0.0616,0.3939,343895,52470,15.7185,2.27
2015-06-08,2015-09,3,15.6494,15.7774,0.1279,0.8175,168654,15609,15.7694,3.77
2015-06-08,2015-12,6,15.6494,15.7075,0.0581,0.371,347808,65735,15.7403,0.25
2015-06-08,2016-06,12,15.6494,15.8046,0.1552,0.9916,139290,16876,15.8348,0.92
2015-06-09,2015-07,1,15.82,15.9067,0.0867,0.5482,262615,49639,15.7917,3.95
2015-06-09,2015-08,2,15.82,15.8695,0.0495,0.313,284288,16091,15.9343,0.32
2015-06-09,2015-09,3,15.82,15.8585,0.0386,0.2437,158100,8969,15.893,2.42
2015-06-09,2015-12,6,15.82,16.0847,0.2647,1.6732,158628,24247,16.0852,3.84
2015-06-09,2016-06,12,15.82,16.2618,0.4418,2.7928,254809,48095,16.2156,2.36
2015-06-10,2015-07,1,15.8066,15.86,0.0534,0.338,200224,45379,15.7659,2.94
2015-06-10,2015-08,2,15.8066,15.8029,-0.0037,-0.0233,149094,22290,15.7742,0.83
2015-06-10,2015-09,3,15.8066,15.8238,0.0172,0.1087,240332,53960,15.7921,1.21
2015-06-10,2015-12,6,15.8066,16.0194,0.2128,1.3466,236415,49171,16.0352,2.03
2015-06-10,2016-06,12,15.8066,15.5797,-0.2269,-1.4352,188047,41393,15.4947,-1.22
2015-06-11,2015-07,1,15.8352,15.7975,-0.0377,-0.2382,208283,24019,15.7379,-1.44
2015-06-11,2015-08,2,15.8352,15.8262,-0.009,-0.0571,278643,36777,15.831,-0.57
2015-06-11,2015-09,3,15.8352,15.844,0.0088,0.0555,315665,34498,15.8455,0.07
2015-06-11,2015-12,6,15.8352,15.8271,-0.0081,-0.051,314412,75514,15.7782,0.21
2015-06-11,2016-06,12,15.8352,15.7598,-0.0754,-0.4761,185221,45749,15.816,-0.01
2015-06-12,2015-07,1,15.9356,16.0252,0.0896,0.562,222047,11742,15.999,1.43
2015-06-12,2015-08,2,15.9356,15.9227,-0.0129,-0.0811,126452,29690,15.9359,0.06
2015-06-12,2015-09,3,15.9356,15.9401,0.0045,0.0285,318376,34174,15.9481,0.83
2015-06-12,2015-12,6,15.9356,16.0344,0.0988,0.62,326975,19353,16.0851,0.4
2015-06-12,2016-06,12,15.9356,16.4822,0.5466,3.4298,231221,18194,16.4409,3.39
2015-06-15,2015-07,1,15.8093,15.8184,0.0092,0.0582,369602,61088,15.8406,-1.98
2015-06-15,2015-08,2,15.8093,15.8973,0.088,0.5569,199185,46431,15.8914,2.77
2015-06-15,2015-09,3,15.8093,15.9458,0.1366,0.8639,133975,13133,15.9938,2.09
2015-06-15,2015-12,6,15.8093,15.9371,0.1279,0.8089,168260,27797,15.9339,1.82
2015-06-15,2016-06,12,15.8093,16.3327,0.5235,3.3112,152848,34667,16.3388,3.46
2015-06-16,2015-07,1,15.7976,15.7977,0.0,0.0001,143283,20898,15.8205,1.52
2015-06-16,2015-08,2,15.7976,15.9072,0.1096,0.6935,190425,17397,16.0045,3.26
2015-06-16,2015-09,3,15.7976,15.8281,0.0305,0.193,122313,13160,15.8141,-0.04
2015-06-16,2015-12,6,15.7976,15.9485,0.1508,0.9547,274065,44538,15.9224,1.41
2015-06-16,2016-06,12,15.7976,15.5891,-0.2086,-1.3204,207266,31910,15.5373,-1.25
2015-06-17,2015-07,1,15.8856,15.9071,0.0215,0.1355,185283,24995,15.9007,0.89
2015-06-17,2015-08,2,15.8856,15.8591,-0.0265,-0.1668,176642,34827,15.8567,-0.67
2015-06-17,2015-09,3,15.8856,16.0614,0.1758,1.1069,374230,44841,16.0619,3.23
2015-06-17,2015-12,6,15.8856,16.0265,0.1409,0.8872,158154,13091,16.0016,1.51
2015-06-17,2016-06,12,15.8856,15.7254,-0.1602,-1.0084,262826,20085,15.7269,-1.17
2015-06-18,2015-07,1,15.9533,15.9686,0.0153,0.096,260053,43701,15.9411,3.67
2015-06-18,2015-08,2,15.9533,16.094,0.1407,0.8819,137470,9440,16.0949,3.83
2015-06-18,2015-09,3,15.9533,15.9133,-0.04,-0.2505,229399,56296,15.9079,-1.94
2015-06-18,2015-12,6,15.9533,15.7939,-0.1594,-0.999,353913,70211,15.7523,-1.84
2015-06-18,2016-06,12,15.9533,16.0731,0.1198,0.7511,215419,31708,16.0659,0.8
2015-06-19,2015-07,1,15.8189,15.9178,0.0989,0.6253,160098,10443,15.9601,3.41
2015-06-19,2015-08,2,15.8189,15.8449,0.0261,0.1647,306336,73902,15.8226,3.03
2015-06-19,2015-09,3,15.8189,15.8758,0.0569,0.3597,282421,20715,15.8632,2.5
2015-06-19,2015-12,6,15.8189,16.0869,0.268,1.6944,191231,24262,16.1343,2.55
2015-06-19,2016-06,12,15.8189,16.1078,0.2889,1.8265,329730,78743,16.1298,2.03
2015-06-22,2015-07,1,16.0404,16.0958,0.0554,0.3456,302856,44906,16.069,2.48
2015-06-22,2015-08,2,16.0404,15.9546,-0.0858,-0.5352,161141,31413,15.9381,-1.4
2015-06-22,2015-09,3,16.0404,16.0362,-0.0042,-0.0263,171617,36106,16.088,0.96
2015-06-22,2015-12,6,16.0404,16.077,0.0366,0.2281,208357,35133,16.1098,0.34
2015-06-22,2016-06,12,16.0404,16.5562,0.5158,3.2159,225513,24086,16.4952,3.38
2015-06-23,2015-07,1,15.8127,15.8349,0.0222,0.1405,320706,23499,15.7407,1.92
2015-06-23,2015-08,2,15.8127,15.7665,-0.0462,-0.2922,166538,39738,15.7571,0.67
2015-06-23,2015-09,3,15.8127,15.7552,-0.0575,-0.3635,140783,30224,15.7426,-0.59
2015-06-23,2015-12,6,15.8127,16.1203,0.3076,1.9451,205086,23110,16.0766,3.77
2015-06-23,2016-06,12,15.8127,15.4836,-0.3291,-2.0812,140971,20506,15.3743,-1.67
2015-06-24,2015-07,1,15.7316,15.7226,-0.009,-0.0572,144176,13248,15.7569,-1.19
2015-06-24,2015-08,2,15.7316,15.6351,-0.0964,-0.6131,154711,34397,15.6353,-0.02
2015-06-24,2015-09,3,15.7316,15.7634,0.0319,0.2027,231560,36655,15.6936,0.95
2015-06-24,2015-12,6,15.7316,15.6469,-0.0847,-0.5382,305065,42443,15.5721,-0.59
2015-06-24,2016-06,12,15.7316,16.1512,0.4196,2.6675,181287,22056,16.0655,2.36
2015-06-25,2015-07,1,15.7765,15.7762,-0.0002,-0.0014,320422,69952,15.7446,3.06
2015-06-25,2015-08,2,15.7765,15.8403,0.0638,0.4045,125266,27012,15.7536,1.63
2015-06-25,2015-09,3,15.7765,15.9189,0.1424,0.9026,218288,19780,15.9836,3.32
2015-06-25,2015-12,6,15.7765,15.8237,0.0473,0.2996,194317,26395,15.8451,0.33
2015-06-25,2016-06,12,15.7765,15.4957,-0.2808,-1.7799,155824,36432,15.3843,-1.86
2015-06-26,2015-07,1,15.8625,15.8395,-0.023,-0.1448,283433,42205,15.9213,-0.14
2015-06-26,2015-08,2,15.8625,15.9168,0.0543,0.3423,195613,39627,15.8901,3.47
2015-06-26,2015-09,3,15.8625,15.9816,0.1191,0.7507,279754,14002,15.985,2.47
2015-06-26,2015-12,6,15.8625,15.8062,-0.0563,-0.3548,136392,27991,15.6439,-0.53
2015-06-26,2016-06,12,15.8625,16.2584,0.3959,2.4958,319510,79560,16.3288,2.62
2015-06-29,2015-07,1,15.8522,15.8671,0.0149,0.0943,287354,23347,15.8583,1.03
2015-06-29,2015-08,2,15.8522,15.8895,0.0373,0.2354,123449,13405,15.9529,-0.18
2015-06-29,2015-09,3,15.8522,15.9973,0.1452,0.9158,305888,45419,15.9942,2.27
2015-06-29,2015-12,6,15.8522,16.0524,0.2002,1.263,270144,56959,16.1393,2.44
2015-06-29,2016-06,12,15.8522,15.7876,-0.0645,-0.4072,278550,43270,15.8629,-0.69
2015-06-30,2015-07,1,15.8413,15.8231,-0.0182,-0.115,153580,14153,15.8344,2.48
2015-06-30,2015-08,2,15.8413,15.867,0.0258,0.1626,349095,34513,15.7498,2.43
2015-06-30,2015-09,3,15.8413,15.8915,0.0502,0.3169,366940,39119,16.0481,-0.07
2015-06-30,2015-12,6,15.8413,15.8414,0.0001,0.0008,275701,40793,15.8156,0.52
2015-06-30,2016-06,12,15.8413,16.2376,0.3963,2.5018,131640,24051,16.2789,2.44
2015-07-01,2015-07,1,15.4343,15.5245,0.0903,0.5849,191821,36223,15.6701,1.9
2015-07-01,2015-08,2,15.4343,15.38,-0.0543,-0.3518,265381,15762,15.4431,-1.38
2015-07-01,2015-09,3,15.4343,15.6136,0.1793,1.1617,181417,42376,15.6495,3.2
2015-07-01,2015-12,6,15.4343,15.5322,0.0979,0.6344,239777,56696,15.5199,0.94
2015-07-01,2016-06,12,15.4343,15.4713,0.0371,0.2401,251148,25683,15.4419,-0.16
2015-07-02,2015-08,1,15.4452,15.3781,-0.0671,-0.4344,130113,32207,15.4333,1.75
2015-07-02,2015-08,2,15.4452,15.3823,-0.0629,-0.407,170057,16330,15.3481,-1.15
2015-07-02,2015-09,3,15.4452,15.4537,0.0086,0.0554,319999,62432,15.4976,0.65
2015-07-02,2015-12,6,15.4452,15.362,-0.0831,-0.5383,236795,26488,15.4146,-0.88
2015-07-02,2016-06,12,15.4452,15.6059,0.1608,1.0409,230691,57140,15.5752,0.83
2015-07-03,2015-08,1,15.4886,15.5191,0.0305,0.1968,141036,19682,15.4854,3.98
2015-07-03,2015-09,2,15.4886,15.5614,0.0728,0.4698,333749,70029,15.5058,-0.2
2015-07-03,2015-10,3,15.4886,15.4892,0.0006,0.0038,333357,40877,15.465,-1.47
2015-07-03,2015-12,6,15.4886,15.7563,0.2677,1.7286,226067,32939,15.847,3.42
2015-07-03,2016-06,12,15.4886,15.1219,-0.3667,-2.3675,160148,29914,15.1801,-1.96
2015-07-06,2015-08,1,15.3641,15.4727,0.1085,0.7064,195695,28519,15.5698,3.26
2015-07-06,2015-09,2,15.3641,15.446,0.0819,0.5331,171451,13745,15.5162,0.96
2015-07-06,2015-10,3,15.3641,15.5563,0.1922,1.2509,242036,16309,15.5045,3.88
2015-07-06,2016-01,6,15.3641,15.6256,0.2615,1.7018,141174,33177,15.6608,3.62
2015-07-06,2016-06,12,15.3641,15.483,0.1188,0.7735,326634,23617,15.4787,0.61
2015-07-07,2015-08,1,15.3819,15.4164,0.0345,0.2243,177521,41440,15.4577,-1.86
2015-07-07,2015-09,2,15.3819,15.4052,0.0233,0.1516,162768,23780,15.3763,0.24
2015-07-07,2015-10,3,15.3819,15.4927,0.1109,0.7207,133111,28322,15.4397,2.04
2015-07-07,2016-01,6,15.3819,15.4265,0.0446,0.2902,254961,56725,15.4355,1.25
2015-07-07,2016-07,12,15.3819,15.56,0.1781,1.1579,200922,44330,15.7084,1.36
2015-07-08,2015-08,1,15.5339,15.5433,0.0094,0.0605,184826,16233,15.5424,0.82
2015-07-08,2015-09,2,15.5339,15.5636,0.0297,0.1912,213470,47991,15.5117,-0.36
2015-07-08,2015-10,3,15.5339,15.5589,0.025,0.1609,215136,43437,15.5691,0.24
2015-07-08,2016-01,6,15.5339,15.6053,0.0714,0.4596,204652,29377,15.5927,1.67
2015-07-08,2016-07,12,15.5339,15.9481,0.4142,2.6666,228385,29786,15.9703,2.2
2015-07-09,2015-08,1,15.386,15.4089,0.023,0.1492,274787,37131,15.4073,2.06
2015-07-09,2015-09,2,15.386,15.4653,0.0793,0.5154,191410,32009,15.5187,1.93
2015-07-09,2015-10,3,15.386,15.5073,0.1213,0.7884,293302,71809,15.5536,3.05
2015-07-09,2016-01,6,15.386,15.4586,0.0726,0.472,147211,24526,15.5205,1.12
2015-07-09,2016-07,12,15.386,15.3849,-0.001,-0.0067,211615,19667,15.4223,-0.06
2015-07-10,2015-08,1,15.3366,15.2826,-0.0541,-0.3524,284468,46128,15.2453,-1.79
2015-07-10,2015-09,2,15.3366,15.3676,0.031,0.202,293363,27344,15.4156,-0.73
2015-07-10,2015-10,3,15.3366,15.2803,-0.0563,-0.367,149494,8843,15.2043,-0.45
2015-07-10,2016-01,6,15.3366,15.3774,0.0408,0.266,189777,12748,15.389,1.34
2015-07-10,2016-07,12,15.3366,15.8592,0.5225,3.4071,193615,23111,15.8273,3.59
2015-07-13,2015-08,1,15.2765,15.2933,0.0168,0.1103,300828,32345,15.3118,-1.59
2015-07-13,2015-09,2,15.2765,15.2793,0.0028,0.0185,293272,63082,15.3318,1.22
2015-07-13,2015-10,3,15.2765,15.2946,0.0182,0.1189,314592,48958,15.2625,1.19
2015-07-13,2016-01,6,15.2765,15.1418,-0.1347,-0.8816,234861,19872,15.1649,-1.64
2015-07-13,2016-07,12,15.2765,15.2058,-0.0707,-0.4627,165817,14912,15.1617,-0.53
2015-07-14,2015-08,1,15.1821,15.2326,0.0505,0.3324,336881,46573,15.2296,0.95
2015-07-14,2015-09,2,15.1821,15.1853,0.0032,0.0211,252648,55085,15.2436,0.67
2015-07-14,2015-10,3,15.1821,15.1975,0.0153,0.1011,290028,53102,15.1993,0.28
2015-07-14,2016-01,6,15.1821,15.3241,0.142,0.9355,248916,30224,15.2918,1.44
2015-07-14,2016-07,12,15.1821,15.7314,0.5493,3.6179,144354,26164,15.7457,3.54
2015-07-15,2015-08,1,15.2212,15.2622,0.041,0.2692,219231,41773,15.3107,1.0
2015-07-15,2015-09,2,15.2212,15.1797,-0.0415,-0.2725,138537,34184,15.1136,-0.58
2015-07-15,2015-10,3,15.2212,15.1855,-0.0357,-0.2343,266257,50026,15.127,0.61
2015-07-15,2016-01,6,15.2212,15.2011,-0.0202,-0.1324,325027,51411,15.1839,1.17
2015-07-15,2016-07,12,15.2212,15.6487,0.4275,2.8086,277767,32405,15.635,2.39
2015-07-16,2015-08,1,15.4905,15.5913,0.1008,0.6506,228438,22984,15.6756,1.59
2015-07-16,2015-09,2,15.4905,15.5847,0.0942,0.6084,297212,54301,15.5737,2.69
2015-07-16,2015-10,3,15.4905,15.5707,0.0802,0.5179,248773,52133,15.6366,1.2
2015-07-16,2016-01,6,15.4905,15.5506,0.0601,0.388,210548,40348,15.6158,1.19
2015-07-16,2016-07,12,15.4905,15.2827,-0.2078,-1.3412,331956,24139,15.2914,-1.48
2015-07-17,2015-08,1,15.2655,15.286,0.0205,0.1343,281202,22402,15.2946,3.69
2015-07-17,2015-09,2,15.2655,15.2857,0.0202,0.1322,244566,38144,15.406,0.12
2015-07-17,2015-10,3,15.2655,15.2698,0.0043,0.0283,256887,52370,15.3157,0.12
2015-07-17,2016-01,6,15.2655,15.452,0.1865,1.2218,322721,38802,15.3949,1.21
2015-07-17,2016-07,12,15.2655,15.2749,0.0094,0.0618,313414,23128,15.3536,0.57
2015-07-20,2015-08,1,15.3063,15.2585,-0.0478,-0.3124,174425,35650,15.2664,-0.68
2015-07-20,2015-09,2,15.3063,15.3182,0.0119,0.0776,227280,26150,15.3653,-0.09
2015-07-20,2015-10,3,15.3063,15.2717,-0.0347,-0.2264,248947,52151,15.2573,-0.1
2015-07-20,2016-01,6,15.3063,15.217,-0.0894,-0.5839,132047,23286,15.3034,-0.55
2015-07-20,2016-07,12,15.3063,15.3214,0.0151,0.0985,259194,43962,15.2664,-0.24
2015-07-21,2015-08,1,15.1602,15.274,0.1138,0.7506,217543,44354,15.2886,2.24
2015-07-21,2015-09,2,15.1602,15.2382,0.078,0.5143,268480,20760,15.1833,3.09
2015-07-21,2015-10,3,15.1602,15.2249,0.0647,0.4265,313323,34781,15.1711,1.14
2015-07-21,2016-01,6,15.1602,15.1939,0.0337,0.2225,129205,28045,15.2352,0.41
2015-07-21,2016-07,12,15.1602,15.6123,0.4521,2.982,345807,82228,15.6434,3.35
2015-07-22,2015-08,1,15.2358,15.1756,-0.0602,-0.3952,234942,57076,15.1235,-1.65
2015-07-22,2015-09,2,15.2358,15.2655,0.0297,0.1953,164408,19183,15.2727,1.76
2015-07-22,2015-10,3,15.2358,15.1879,-0.0479,-0.3141,258085,61019,15.2171,-1.1
2015-07-22,2016-01,6,15.2358,15.248,0.0123,0.0805,170751,12435,15.2097,0.99
2015-07-22,2016-07,12,15.2358,15.3919,0.1561,1.0246,344489,37326,15.386,0.88
2015-07-23,2015-08,1,15.2142,15.2351,0.0209,0.1375,250657,35585,15.244,-1.64
2015-07-23,2015-09,2,15.2142,15.1949,-0.0192,-0.1265,302721,43077,15.3594,-1.86
2015-07-23,2015-10,3,15.2142,15.1969,-0.0173,-0.1134,244143,44149,15.1075,0.49
2015-07-23,2016-01,6,15.2142,15.2367,0.0226,0.1484,351810,64169,15.2464,0.94
2015-07-23,2016-07,12,15.2142,14.9846,-0.2296,-1.5089,355646,59900,14.9583,-1.22
2015-07-24,2015-08,1,15.2923,15.3889,0.0966,0.6316,336381,65623,15.37,2.71
2015-07-24,2015-09,2,15.2923,15.3554,0.0631,0.4123,371611,86925,15.3636,1.66
2015-07-24,2015-10,3,15.2923,15.3257,0.0334,0.2181,364349,64754,15.3243,-0.14
2015-07-24,2016-01,6,15.2923,15.3597,0.0674,0.4405,286115,41175,15.431,0.35
2015-07-24,2016-07,12,15.2923,15.1881,-0.1042,-0.6815,159836,29131,15.1526,-0.13
2015-07-27,2015-08,1,15.0207,15.0487,0.028,0.1866,231214,43492,15.0894,-1.48
2015-07-27,2015-09,2,15.0207,15.0952,0.0746,0.4965,322745,18224,15.136,3.13
2015-07-27,2015-10,3,15.0207,15.1155,0.0948,0.6315,177289,42888,15.0771,3.03
2015-07-27,2016-01,6,15.0207,15.3537,0.3331,2.2174,183506,31090,15.4336,3.98
2015-07-27,2016-07,12,15.0207,15.1465,0.1258,0.8376,282554,62096,15.0565,0.45
2015-07-28,2015-08,1,15.0721,15.1081,0.036,0.2389,209605,17330,15.1962,0.92
2015-07-28,2015-09,2,15.0721,15.1447,0.0726,0.4817,267685,26856,15.1083,0.57
2015-07-28,2015-10,3,15.0721,15.2392,0.1671,1.1087,264634,31143,15.2802,3.57
2015-07-28,2016-01,6,15.0721,14.9901,-0.082,-0.5441,221769,11490,15.0719,-0.64
2015-07-28,2016-07,12,15.0721,15.67,0.5979,3.9669,244707,42566,15.7024,3.9
2015-07-29,2015-08,1,15.2011,15.2639,0.0628,0.4131,189787,19483,15.282,0.2
2015-07-29,2015-09,2,15.2011,15.2946,0.0935,0.6151,298859,21415,15.2893,2.97
2015-07-29,2015-10,3,15.2011,15.2154,0.0143,0.0943,138790,26134,15.2156,-1.41
2015-07-29,2016-01,6,15.2011,15.4693,0.2682,1.7641,231325,44734,15.4625,3.69
2015-07-29,2016-07,12,15.2011,15.8546,0.6535,4.2989,244472,36362,15.9273,3.4
2015-07-30,2015-08,1,15.1558,15.2284,0.0727,0.4797,166564,39204,15.1956,2.85
2015-07-30,2015-09,2,15.1558,15.1885,0.0328,0.2164,294481,43882,15.1375,-0.36
2015-07-30,2015-10,3,15.1558,15.1583,0.0026,0.0169,304351,26633,15.1153,0.94
2015-07-30,2016-01,6,15.1558,14.9955,-0.1603,-1.0576,268580,26733,15.0117,-1.26
2015-07-30,2016-07,12,15.1558,15.5545,0.3987,2.6308,228277,49449,15.5517,2.49
2015-07-31,2015-08,1,15.0673,15.0326,-0.0347,-0.2304,356247,48974,15.0692,1.36
2015-07-31,2015-09,2,15.0673,15.0478,-0.0195,-0.1297,125324,21782,15.0052,-1.76
2015-07-31,2015-10,3,15.0673,15.0037,-0.0636,-0.422,254848,43761,14.9953,-1.48
2015-07-31,2016-01,6,15.0673,14.979,-0.0883,-0.5857,342110,57422,15.0513,-1.36
2015-07-31,2016-07,12,15.0673,15.6068,0.5395,3.5807,314220,44818,15.5417,3.85
2015-08-03,2015-09,1,15.1321,15.1465,0.0144,0.095,220139,32729,15.182,3.48
2015-08-03,2015-10,2,15.1321,15.0874,-0.0447,-0.2957,260323,21502,15.0905,0.66
2015-08-03,2015-11,3,15.1321,15.2681,0.136,0.899,329622,66321,15.2835,2.32
2015-08-03,2016-01,6,15.1321,15.2089,0.0768,0.5075,191654,30966,15.1387,0.07
2015-08-03,2016-07,12,15.1321,15.344,0.2119,1.4004,290783,66458,15.4235,1.42
2015-08-04,2015-09,1,15.04,15.0084,-0.0316,-0.21,165938,39866,15.0043,-1.96
2015-08-04,2015-10,2,15.04,15.0921,0.0522,0.3469,316314,58331,15.1397,1.86
2015-08-04,2015-11,3,15.04,15.0386,-0.0014,-0.0092,341653,43948,15.062,-1.8
2015-08-04,2016-01,6,15.04,15.3504,0.3104,2.0639,145212,26800,15.3884,3.04
2015-08-04,2016-07,12,15.04,14.6551,-0.3849,-2.5592,321985,70852,14.6375,-1.91
2015-08-05,2015-09,1,15.15,15.1622,0.0122,0.0808,124246,11053,15.134,-1.27
2015-08-05,2015-10,2,15.15,15.2531,0.1031,0.6805,188780,43257,15.242,3.79
2015-08-05,2015-11,3,15.15,15.0419,-0.1081,-0.7133,344949,55963,15.042,-1.63
2015-08-05,2016-02,6,15.15,15.0969,-0.053,-0.3501,172727,25692,15.1356,-0.99
2015-08-05,2016-07,12,15.15,15.7957,0.6458,4.2626,367289,61335,15.84,3.98
2015-08-06,2015-09,1,15.1374,15.119,-0.0184,-0.1215,305741,24545,15.1524,1.12
2015-08-06,2015-10,2,15.1374,15.2166,0.0792,0.5233,354249,49004,15.3393,1.89
2015-08-06,2015-11,3,15.1374,15.2309,0.0935,0.6176,319675,77729,15.1961,3.17
2015-08-06,2016-02,6,15.1374,15.1529,0.0155,0.1026,321657,50580,15.0485,0.52
2015-08-06,2016-07,12,15.1374,15.5525,0.4151,2.7423,176429,9265,15.5517,2.83
2015-08-07,2015-09,1,15.1238,15.0835,-0.0404,-0.2669,186429,20468,15.0918,-0.66
2015-08-07,2015-10,2,15.1238,15.2571,0.1333,0.8813,223877,51133,15.3178,1.24
2015-08-07,2015-11,3,15.1238,15.194,0.0702,0.4641,352794,66163,15.1275,0.0
2015-08-07,2016-02,6,15.1238,15.1976,0.0738,0.4878,281238,31765,15.1789,1.71
2015-08-07,2016-08,12,15.1238,15.6779,0.554,3.6633,326401,56096,15.6944,3.69
2015-08-10,2015-09,1,15.0211,15.0009,-0.0202,-0.1344,299492,49657,14.9855,2.29
2015-08-10,2015-10,2,15.0211,15.0507,0.0297,0.1975,268115,56260,15.0027,1.73
2015-08-10,2015-11,3,15.0211,15.0424,0.0213,0.1421,201392,44306,15.0459,0.34
2015-08-10,2016-02,6,15.0211,15.0043,-0.0167,-0.1114,184980,36235,14.9284,-0.79
2015-08-10,2016-08,12,15.0211,15.1166,0.0956,0.6362,160951,20547,15.2186,0.54
2015-08-11,2015-09,1,15.0263,15.0696,0.0433,0.2884,258851,58427,15.1768,2.33
2015-08-11,2015-10,2,15.0263,15.0199,-0.0063,-0.0421,167387,11992,15.0586,0.98
2015-08-11,2015-11,3,15.0263,15.1075,0.0813,0.5408,129986,15197,15.0419,-0.46
2015-08-11,2016-02,6,15.0263,14.892,-0.1343,-0.8937,304859,41021,14.8176,-1.76
2015-08-11,2016-08,12,15.0263,15.3501,0.3238,2.1549,301331,46380,15.2503,2.41
2015-08-12,2015-09,1,14.9808,15.0053,0.0245,0.1638,297628,44926,14.8781,0.61
2015-08-12,2015-10,2,14.9808,15.0269,0.0461,0.3078,150998,23115,15.0832,1.88
2015-08-12,2015-11,3,14.9808,15.0993,0.1185,0.7908,313909,32547,15.1328,2.84
2015-08-12,2016-02,6,14.9808,14.864,-0.1168,-0.7794,274754,42349,14.7922,-1.08
2015-08-12,2016-08,12,14.9808,14.8614,-0.1194,-0.797,223315,12121,14.8523,-0.99
2015-08-13,2015-09,1,15.0787,15.0402,-0.0385,-0.2552,217467,17208,15.0179,1.2
2015-08-13,2015-10,2,15.0787,15.1525,0.0738,0.4895,197842,20117,15.1822,2.42
2015-08-13,2015-11,3,15.0787,15.0389,-0.0398,-0.2642,141606,27215,15.0768,-0.41
2015-08-13,2016-02,6,15.0787,15.0246,-0.0541,-0.3587,288627,59994,14.9425,-1.82
2015-08-13,2016-08,12,15.0787,15.5826,0.5039,3.3421,361865,50652,15.5749,2.91
2015-08-14,2015-09,1,15.028,15.0579,0.0298,0.1985,347777,57971,15.015,-1.53
2015-08-14,2015-10,2,15.028,15.0597,0.0317,0.2107,185891,37713,15.114,-1.83
2015-08-14,2015-11,3,15.028,14.9905,-0.0376,-0.2499,196391,32594,15.0374,-0.69
2015-08-14,2016-02,6,15.028,15.0294,0.0014,0.0094,254946,52264,14.9842,0.51
2015-08-14,2016-08,12,15.028,15.5958,0.5678,3.7784,307046,64107,15.6489,3.84
2015-08-17,2015-09,1,14.9478,14.9301,-0.0177,-0.1187,321849,71787,14.9146,-0.06
2015-08-17,2015-10,2,14.9478,15.0499,0.1021,0.683,361709,89770,14.9989,1.99
2015-08-17,2015-11,3,14.9478,14.8806,-0.0672,-0.4497,174737,27864,14.9544,-1.7
2015-08-17,2016-02,6,14.9478,15.0078,0.06,0.4014,302433,58933,15.0276,0.96
2015-08-17,2016-08,12,14.9478,15.1664,0.2186,1.4626,204779,44535,15.2128,1.75
2015-08-18,2015-09,1,14.8296,14.8459,0.0163,0.11,261852,17030,14.8289,0.12
2015-08-18,2015-10,2,14.8296,14.7582,-0.0714,-0.4816,327317,52449,14.7324,-0.1
2015-08-18,2015-11,3,14.8296,14.7097,-0.1199,-0.8086,136969,13978,14.7241,-1.54
2015-08-18,2016-02,6,14.8296,14.7914,-0.0382,-0.2574,313012,32433,14.8355,-0.76
2015-08-18,2016-08,12,14.8296,14.8585,0.0289,0.1951,349251,63720,14.8473,-0.26
2015-08-19,2015-09,1,14.8863,14.905,0.0188,0.1261,228015,56662,14.8224,0.4
2015-08-19,2015-10,2,14.8863,14.9161,0.0298,0.2003,252104,13722,14.9172,1.98
2015-08-19,2015-11,3,14.8863,14.9833,0.097,0.6519,271079,59219,14.919,1.05
2015-08-19,2016-02,6,14.8863,14.7941,-0.0922,-0.6191,192250,17968,14.7282,-0.52
2015-08-19,2016-08,12,14.8863,15.1716,0.2853,1.9166,358576,86667,15.1401,1.98
2015-08-20,2015-09,1,14.9664,15.0642,0.0978,0.6532,256461,19589,15.0192,0.79
2015-08-20,2015-10,2,14.9664,14.925,-0.0415,-0.277,370736,81374,14.8647,1.7
2015-08-20,2015-11,3,14.9664,15.0723,0.1059,0.7076,222844,44112,15.1028,2.97
2015-08-20,2016-02,6,14.9664,15.1954,0.229,1.5301,315036,77792,15.1658,2.74
2015-08-20,2016-08,12,14.9664,15.453,0.4865,3.2508,164838,37454,15.4094,3.2
2015-08-21,2015-09,1,14.7617,14.6882,-0.0735,-0.4978,132712,24595,14.77,-1.45
2015-08-21,2015-10,2,14.7617,14.7161,-0.0456,-0.3089,369805,21125,14.73,2.55
2015-08-21,2015-11,3,14.7617,14.7161,-0.0456,-0.3088,141716,9349,14.7157,-0.72
2015-08-21,2016-02,6,14.7617,14.968,0.2063,1.3978,315897,23649,14.9391,2.44
2015-08-21,2016-08,12,14.7617,14.6116,-0.1501,-1.0169,322070,55180,14.5836,-1.37
2015-08-24,2015-09,1,14.8322,14.7887,-0.0435,-0.2932,266357,47161,14.8372,-0.01
2015-08-24,2015-10,2,14.8322,14.9416,0.1095,0.738,281183,19861,14.8661,2.51
